executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
15,29422,27,13,false,61,0.8481978591919899,0.8380830779028738,99,true,61,303,67,2.7009077145327933,0.3049944735027105,83,lzf,117,23,true,35,41,53,96,3,true,false,false,true,org.apache.spark.serializer.KryoSerializer,96.639
2,29841,8,10,false,17,0.98077392578125,0.5,32,false,48,200,100,3.63525390625,0.2801513671875,4,lz4,64,32,true,64,55,106,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,136.313
14,32854,8,9,false,80,0.6,0.5,32,false,48,200,100,2.65234375,0.0810546875,4,lz4,64,6,true,64,72,50,432,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,118.711
2,27376,37,10,false,90,0.861419677734375,0.5,32,false,48,200,100,4.033935546875,0.32525634765625,4,lz4,64,32,true,64,40,50,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,114.604
2,27940,9,17,false,97,0.6,0.5,32,false,48,200,100,3.0078125,0.228515625,4,lz4,64,32,true,64,10,50,300,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,150.754
4,28243,8,26,false,45,0.64788818359375,0.5,32,false,48,200,100,3.16552734375,0.1187744140625,4,lz4,64,32,true,64,14,50,288,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,111.28200000000001
4,28243,8,26,false,45,0.64788818359375,0.5,32,false,48,200,100,3.16552734375,0.1187744140625,4,lz4,64,32,true,64,14,301,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,112.575
4,29593,8,23,false,53,0.6,0.5,32,false,48,200,100,3.3983154296875,0.235076904296875,4,lz4,64,32,true,64,7,110,362,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,103.48200000000001
4,30280,8,8,false,84,0.662109375,0.5,32,false,48,200,100,4.984375,0.13671875,4,lz4,64,32,true,64,18,104,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,97.21799999999999
7,31825,45,13,false,98,0.7056919032426063,0.8482955426136288,77,true,25,841,25,4.475605657418606,0.512998689604233,128,lz4,78,18,false,118,4,365,111,9,true,false,true,false,org.apache.spark.serializer.KryoSerializer,92.552
2,26477,8,10,false,31,0.5999755859375,0.5,32,false,48,200,100,4.2626953125,0.736083984375,4,lz4,64,32,true,64,39,50,149,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,108.993
2,27355,8,9,false,82,0.915283203125,0.5,32,false,48,200,100,4.513671875,0.37353515625,4,lz4,64,32,true,64,8,50,274,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,111.571
2,27376,37,10,false,90,0.861419677734375,0.5,32,false,48,200,100,4.033935546875,0.32525634765625,4,lz4,64,32,true,64,40,50,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,114.189
1,28702,8,11,false,20,0.73406982421875,0.5,32,false,48,200,100,3.18310546875,0.5997314453125,4,lz4,64,32,true,64,6,50,52,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,207.095
4,30250,8,28,false,49,0.76239013671875,0.5,32,false,48,200,100,4.59716796875,0.2266845703125,4,lz4,64,32,true,64,9,403,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,109.363
4,28243,8,26,false,45,0.64788818359375,0.5,32,false,48,200,100,3.16552734375,0.1187744140625,4,lz4,64,32,true,64,14,301,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,112.375
4,26285,28,21,false,12,0.524200439453125,0.5,32,false,48,200,100,3.278564453125,0.33001708984375,4,lz4,64,32,true,64,12,50,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,117.791
4,30962,38,9,false,81,0.921356201171875,0.5,32,false,48,200,100,2.960693359375,0.69464111328125,4,lz4,64,32,true,64,21,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,111.76899999999999
6,33229,8,24,false,79,0.9999847412109376,0.5,32,false,48,200,100,4.4168701171875,0.995574951171875,4,lz4,64,32,true,64,124,50,479,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,118.75
5,41428,8,21,false,49,0.6,0.5,32,false,48,200,100,3.90771484375,0.5447998046875,4,lz4,64,32,true,64,35,171,458,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,126.664
4,26904,8,25,false,12,0.6774139404296875,0.5,32,false,48,200,100,3.2034912109375,0.603118896484375,4,lz4,64,32,true,64,91,50,480,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,103.964
6,29094,8,12,false,15,0.6,0.5,32,false,48,200,100,4.25830078125,0.8839111328125,4,lz4,64,6,true,64,24,109,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,106.09700000000001
4,33238,8,11,false,80,0.57196044921875,0.5,32,false,48,200,100,2.82373046875,0.7286376953125,4,lz4,64,32,true,64,21,75,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,111.39399999999999
5,40174,8,11,false,30,0.833282470703125,0.5,32,false,48,200,100,4.059326171875,0.23992919921875,4,lz4,64,32,true,64,2,100,120,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,121.99600000000001
4,26904,24,9,false,41,0.6,0.5,32,false,48,200,100,3.2034912109375,0.603118896484375,4,lz4,64,32,true,64,91,50,480,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,102.81200000000001
4,29201,8,39,false,59,0.6,0.5,32,false,48,200,100,2.594482421875,0.31988525390625,4,lz4,64,32,true,64,18,338,494,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,114.63799999999999
4,27244,18,16,false,70,0.6,0.5,32,false,48,200,100,2.6727294921875,0.327117919921875,4,lz4,64,32,true,64,7,50,406,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,100.554
4,26302,8,43,false,15,0.6,0.5,32,false,48,200,100,3.35546875,0.4052734375,4,lz4,64,28,true,64,59,50,468,3,true,true,true,false,org.apache.spark.serializer.KryoSerializer,102.647
4,30289,8,30,false,73,0.7673492431640625,0.5,32,false,48,200,100,2.7183837890625,0.858795166015625,4,lz4,64,32,true,64,26,50,366,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,112.51899999999999
